Temperature,Date,Country
85,4/1/1997,Ghana
82,5/1/1997,Ghana
79,6/1/1997,Ghana
78,7/1/1997,Ghana
78,8/1/1997,Ghana
80,9/1/1997,Ghana
81,10/1/1997,Ghana
82,11/1/1997,Ghana
81,12/1/1997,Ghana
81,1/1/1998,Ghana
87,2/1/1998,Ghana
87,3/1/1998,Ghana
87,4/1/1998,Ghana
85,5/1/1998,Ghana
82,6/1/1998,Ghana
80,7/1/1998,Ghana
78,8/1/1998,Ghana
79,9/1/1998,Ghana
81,10/1/1998,Ghana
83,11/1/1998,Ghana
81,12/1/1998,Ghana
81,1/1/1999,Ghana
83,2/1/1999,Ghana
86,3/1/1999,Ghana
85,4/1/1999,Ghana
83,5/1/1999,Ghana
82,6/1/1999,Ghana
79,7/1/1999,Ghana
78,8/1/1999,Ghana
78,9/1/1999,Ghana
79,10/1/1999,Ghana
82,11/1/1999,Ghana
80,12/1/1999,Ghana
82,1/1/2000,Ghana
83,2/1/2000,Ghana
86,3/1/2000,Ghana
85,4/1/2000,Ghana
84,5/1/2000,Ghana
80,6/1/2000,Ghana
79,7/1/2000,Ghana
78,8/1/2000,Ghana
79,9/1/2000,Ghana
81,10/1/2000,Ghana
82,11/1/2000,Ghana
80,12/1/2000,Ghana
80,1/1/2001,Ghana
84,2/1/2001,Ghana
86,3/1/2001,Ghana
84,4/1/2001,Ghana
83,5/1/2001,Ghana
81,6/1/2001,Ghana
79,7/1/2001,Ghana
78,8/1/2001,Ghana
79,9/1/2001,Ghana
81,10/1/2001,Ghana
82,11/1/2001,Ghana
80,12/1/2001,Ghana
81,1/1/2002,Ghana
83,2/1/2002,Ghana
86,3/1/2002,Ghana
85,4/1/2002,Ghana
85,5/1/2002,Ghana
81,6/1/2002,Ghana
80,7/1/2002,Ghana
78,8/1/2002,Ghana
79,9/1/2002,Ghana
80,10/1/2002,Ghana
81,11/1/2002,Ghana
80,12/1/2002,Ghana
81,1/1/2003,Ghana
86,2/1/2003,Ghana
86,3/1/2003,Ghana
85,4/1/2003,Ghana
84,5/1/2003,Ghana
80,6/1/2003,Ghana
79,7/1/2003,Ghana
79,8/1/2003,Ghana
79,9/1/2003,Ghana
82,10/1/2003,Ghana
82,11/1/2003,Ghana
80,12/1/2003,Ghana
82,1/1/2004,Ghana
85,2/1/2004,Ghana
86,3/1/2004,Ghana
85,4/1/2004,Ghana
83,5/1/2004,Ghana
80,6/1/2004,Ghana
78,7/1/2004,Ghana
78,8/1/2004,Ghana
79,9/1/2004,Ghana
82,10/1/2004,Ghana
83,11/1/2004,Ghana
82,12/1/2004,Ghana
80,1/1/2005,Ghana
87,2/1/2005,Ghana
86,3/1/2005,Ghana
86,4/1/2005,Ghana
83,5/1/2005,Ghana
81,6/1/2005,Ghana
79,7/1/2005,Ghana
78,8/1/2005,Ghana
80,9/1/2005,Ghana
81,10/1/2005,Ghana
83,11/1/2005,Ghana
82,12/1/2005,Ghana
79,1/1/2006,Ghana
85,2/1/2006,Ghana
86,3/1/2006,Ghana
87,4/1/2006,Ghana
83,5/1/2006,Ghana
82,6/1/2006,Ghana
80,7/1/2006,Ghana
79,8/1/2006,Ghana
79,9/1/2006,Ghana
81,10/1/2006,Ghana
80,11/1/2006,Ghana
80,12/1/2006,Ghana
79,1/1/2007,Ghana
86,2/1/2007,Ghana
86,3/1/2007,Ghana
85,4/1/2007,Ghana
84,5/1/2007,Ghana
81,6/1/2007,Ghana
80,7/1/2007,Ghana
79,8/1/2007,Ghana
80,9/1/2007,Ghana
81,10/1/2007,Ghana
82,11/1/2007,Ghana
80,12/1/2007,Ghana
77,1/1/2008,Ghana
83,2/1/2008,Ghana
85,3/1/2008,Ghana
86,4/1/2008,Ghana
84,5/1/2008,Ghana
81,6/1/2008,Ghana
79,7/1/2008,Ghana
78,8/1/2008,Ghana
79,9/1/2008,Ghana
81,10/1/2008,Ghana
81,11/1/2008,Ghana
81,12/1/2008,Ghana
80,1/1/2009,Ghana
86,2/1/2009,Ghana
85,3/1/2009,Ghana
85,4/1/2009,Ghana
84,5/1/2009,Ghana
81,6/1/2009,Ghana
79,7/1/2009,Ghana
79,8/1/2009,Ghana
79,9/1/2009,Ghana
81,10/1/2009,Ghana
81,11/1/2009,Ghana
80,12/1/2009,Ghana
82,1/1/2010,Ghana
87,2/1/2010,Ghana
87,3/1/2010,Ghana
86,4/1/2010,Ghana
84,5/1/2010,Ghana
82,6/1/2010,Ghana
80,7/1/2010,Ghana
79,8/1/2010,Ghana
80,9/1/2010,Ghana
81,10/1/2010,Ghana
81,11/1/2010,Ghana
80,12/1/2010,Ghana
81,1/1/2011,Ghana
85,2/1/2011,Ghana
87,3/1/2011,Ghana
86,4/1/2011,Ghana
84,5/1/2011,Ghana
81,6/1/2011,Ghana
79,7/1/2011,Ghana
79,8/1/2011,Ghana
80,9/1/2011,Ghana
81,10/1/2011,Ghana
82,11/1/2011,Ghana
80,12/1/2011,Ghana
81,1/1/2012,Ghana
85,2/1/2012,Ghana
86,3/1/2012,Ghana
85,4/1/2012,Ghana
82,5/1/2012,Ghana
80,6/1/2012,Ghana
79,7/1/2012,Ghana
78,8/1/2012,Ghana
79,9/1/2012,Ghana
81,10/1/2012,Ghana
82,11/1/2012,Ghana
80,12/1/2012,Ghana
81,1/1/2013,Ghana
86,2/1/2013,Ghana
86,3/1/2013,Ghana
85,4/1/2013,Ghana
83,5/1/2013,Ghana
81,6/1/2013,Ghana
79,7/1/2013,Ghana
78,8/1/2013,Ghana
80,9/1/2013,Ghana
81,10/1/2013,Ghana
82,11/1/2013,Ghana
81,12/1/2013,Ghana
83,1/1/2014,Ghana
85,2/1/2014,Ghana
86,3/1/2014,Ghana
85,4/1/2014,Ghana
84,5/1/2014,Ghana
81,6/1/2014,Ghana
80,7/1/2014,Ghana
79,8/1/2014,Ghana
79,9/1/2014,Ghana
81,10/1/2014,Ghana
82,11/1/2014,Ghana
81,12/1/2014,Ghana
80,1/1/2015,Ghana
86,2/1/2015,Ghana
86,3/1/2015,Ghana
86,4/1/2015,Ghana
85,5/1/2015,Ghana
82,6/1/2015,Ghana
80,7/1/2015,Ghana
79,8/1/2015,Ghana
80,9/1/2015,Ghana
82,10/1/2015,Ghana
83,11/1/2015,Ghana
80,12/1/2015,Ghana
76,1/1/1991,Guadeloupe
76,2/1/1991,Guadeloupe
77,3/1/1991,Guadeloupe
77,4/1/1991,Guadeloupe
78,5/1/1991,Guadeloupe
80,6/1/1991,Guadeloupe
80,7/1/1991,Guadeloupe
81,8/1/1991,Guadeloupe
80,9/1/1991,Guadeloupe
79,10/1/1991,Guadeloupe
78,11/1/1991,Guadeloupe
75,12/1/1991,Guadeloupe
76,1/1/1992,Guadeloupe
76,2/1/1992,Guadeloupe
76,3/1/1992,Guadeloupe
78,4/1/1992,Guadeloupe
79,5/1/1992,Guadeloupe
80,6/1/1992,Guadeloupe
80,7/1/1992,Guadeloupe
80,8/1/1992,Guadeloupe
79,9/1/1992,Guadeloupe
79,10/1/1992,Guadeloupe
78,11/1/1992,Guadeloupe
77,12/1/1992,Guadeloupe
76,1/1/1993,Guadeloupe
75,2/1/1993,Guadeloupe
76,3/1/1993,Guadeloupe
78,4/1/1993,Guadeloupe
79,5/1/1993,Guadeloupe
80,6/1/1993,Guadeloupe
80,7/1/1993,Guadeloupe
80,8/1/1993,Guadeloupe
80,9/1/1993,Guadeloupe
80,10/1/1993,Guadeloupe
78,11/1/1993,Guadeloupe
77,12/1/1993,Guadeloupe
75,1/1/1994,Guadeloupe
74,2/1/1994,Guadeloupe
75,3/1/1994,Guadeloupe
77,4/1/1994,Guadeloupe
78,5/1/1994,Guadeloupe
79,6/1/1994,Guadeloupe
80,7/1/1994,Guadeloupe
81,8/1/1994,Guadeloupe
79,9/1/1994,Guadeloupe
79,10/1/1994,Guadeloupe
78,11/1/1994,Guadeloupe
77,12/1/1994,Guadeloupe
75,1/1/1995,Guadeloupe
75,2/1/1995,Guadeloupe
76,3/1/1995,Guadeloupe
77,4/1/1995,Guadeloupe
79,5/1/1995,Guadeloupe
80,6/1/1995,Guadeloupe
81,7/1/1995,Guadeloupe
81,8/1/1995,Guadeloupe
79,9/1/1995,Guadeloupe
80,10/1/1995,Guadeloupe
79,11/1/1995,Guadeloupe
76,12/1/1995,Guadeloupe
76,1/1/1996,Guadeloupe
75,2/1/1996,Guadeloupe
76,3/1/1996,Guadeloupe
77,4/1/1996,Guadeloupe
78,5/1/1996,Guadeloupe
79,6/1/1996,Guadeloupe
80,7/1/1996,Guadeloupe
80,8/1/1996,Guadeloupe
80,9/1/1996,Guadeloupe
79,10/1/1996,Guadeloupe
78,11/1/1996,Guadeloupe
76,12/1/1996,Guadeloupe
76,1/1/1997,Guadeloupe
76,2/1/1997,Guadeloupe
75,3/1/1997,Guadeloupe
76,4/1/1997,Guadeloupe
79,5/1/1997,Guadeloupe
81,6/1/1997,Guadeloupe
80,7/1/1997,Guadeloupe
80,8/1/1997,Guadeloupe
80,9/1/1997,Guadeloupe
80,10/1/1997,Guadeloupe
79,11/1/1997,Guadeloupe
78,12/1/1997,Guadeloupe
77,1/1/1998,Guadeloupe
77,2/1/1998,Guadeloupe
78,3/1/1998,Guadeloupe
78,4/1/1998,Guadeloupe
80,5/1/1998,Guadeloupe
80,6/1/1998,Guadeloupe
81,7/1/1998,Guadeloupe
81,8/1/1998,Guadeloupe
81,9/1/1998,Guadeloupe
80,10/1/1998,Guadeloupe
79,11/1/1998,Guadeloupe
78,12/1/1998,Guadeloupe
76,1/1/1999,Guadeloupe
74,2/1/1999,Guadeloupe
76,3/1/1999,Guadeloupe
77,4/1/1999,Guadeloupe
79,5/1/1999,Guadeloupe
80,6/1/1999,Guadeloupe
80,7/1/1999,Guadeloupe
80,8/1/1999,Guadeloupe
81,9/1/1999,Guadeloupe
80,10/1/1999,Guadeloupe
79,11/1/1999,Guadeloupe
77,12/1/1999,Guadeloupe
75,1/1/2000,Guadeloupe
75,2/1/2000,Guadeloupe
74,3/1/2000,Guadeloupe
77,4/1/2000,Guadeloupe
78,5/1/2000,Guadeloupe
80,6/1/2000,Guadeloupe
81,7/1/2000,Guadeloupe
80,8/1/2000,Guadeloupe
80,9/1/2000,Guadeloupe
79,10/1/2000,Guadeloupe
78,11/1/2000,Guadeloupe
77,12/1/2000,Guadeloupe
76,1/1/2001,Guadeloupe
75,2/1/2001,Guadeloupe
76,3/1/2001,Guadeloupe
77,4/1/2001,Guadeloupe
80,5/1/2001,Guadeloupe
81,6/1/2001,Guadeloupe
81,7/1/2001,Guadeloupe
81,8/1/2001,Guadeloupe
81,9/1/2001,Guadeloupe
79,10/1/2001,Guadeloupe
78,11/1/2001,Guadeloupe
78,12/1/2001,Guadeloupe
77,1/1/2002,Guadeloupe
75,2/1/2002,Guadeloupe
77,3/1/2002,Guadeloupe
77,4/1/2002,Guadeloupe
78,5/1/2002,Guadeloupe
80,6/1/2002,Guadeloupe
80,7/1/2002,Guadeloupe
81,8/1/2002,Guadeloupe
80,9/1/2002,Guadeloupe
79,10/1/2002,Guadeloupe
79,11/1/2002,Guadeloupe
77,12/1/2002,Guadeloupe
76,1/1/2003,Guadeloupe
77,2/1/2003,Guadeloupe
75,3/1/2003,Guadeloupe
78,4/1/2003,Guadeloupe
79,5/1/2003,Guadeloupe
79,6/1/2003,Guadeloupe
79,7/1/2003,Guadeloupe
80,8/1/2003,Guadeloupe
80,9/1/2003,Guadeloupe
79,10/1/2003,Guadeloupe
78,11/1/2003,Guadeloupe
76,12/1/2003,Guadeloupe
75,1/1/2004,Guadeloupe
75,2/1/2004,Guadeloupe
75,3/1/2004,Guadeloupe
77,4/1/2004,Guadeloupe
77,5/1/2004,Guadeloupe
79,6/1/2004,Guadeloupe
79,7/1/2004,Guadeloupe
80,8/1/2004,Guadeloupe
79,9/1/2004,Guadeloupe
79,10/1/2004,Guadeloupe
77,11/1/2004,Guadeloupe
76,12/1/2004,Guadeloupe
75,1/1/2005,Guadeloupe
74,2/1/2005,Guadeloupe
77,3/1/2005,Guadeloupe
79,4/1/2005,Guadeloupe
79,5/1/2005,Guadeloupe
79,6/1/2005,Guadeloupe
80,7/1/2005,Guadeloupe
80,8/1/2005,Guadeloupe
80,9/1/2005,Guadeloupe
79,10/1/2005,Guadeloupe
77,11/1/2005,Guadeloupe
76,12/1/2005,Guadeloupe
75,1/1/2006,Guadeloupe
75,2/1/2006,Guadeloupe
75,3/1/2006,Guadeloupe
77,4/1/2006,Guadeloupe
78,5/1/2006,Guadeloupe
79,6/1/2006,Guadeloupe
79,7/1/2006,Guadeloupe
79,8/1/2006,Guadeloupe
79,9/1/2006,Guadeloupe
79,10/1/2006,Guadeloupe
77,11/1/2006,Guadeloupe
76,12/1/2006,Guadeloupe
75,1/1/2007,Guadeloupe
75,2/1/2007,Guadeloupe
76,3/1/2007,Guadeloupe
77,4/1/2007,Guadeloupe
79,5/1/2007,Guadeloupe
80,6/1/2007,Guadeloupe
80,7/1/2007,Guadeloupe
79,8/1/2007,Guadeloupe
78,9/1/2007,Guadeloupe
77,10/1/2007,Guadeloupe
77,11/1/2007,Guadeloupe
76,12/1/2007,Guadeloupe
74,1/1/2008,Guadeloupe
74,2/1/2008,Guadeloupe
73,3/1/2008,Guadeloupe
75,4/1/2008,Guadeloupe
77,5/1/2008,Guadeloupe
78,6/1/2008,Guadeloupe
79,7/1/2008,Guadeloupe
80,8/1/2008,Guadeloupe
78,9/1/2008,Guadeloupe
77,10/1/2008,Guadeloupe
77,11/1/2008,Guadeloupe
75,12/1/2008,Guadeloupe
75,1/1/2009,Guadeloupe
74,2/1/2009,Guadeloupe
74,3/1/2009,Guadeloupe
75,4/1/2009,Guadeloupe
77,5/1/2009,Guadeloupe
78,6/1/2009,Guadeloupe
80,7/1/2009,Guadeloupe
80,8/1/2009,Guadeloupe
79,9/1/2009,Guadeloupe
79,10/1/2009,Guadeloupe
78,11/1/2009,Guadeloupe
76,12/1/2009,Guadeloupe
76,1/1/2010,Guadeloupe
77,2/1/2010,Guadeloupe
76,3/1/2010,Guadeloupe
78,4/1/2010,Guadeloupe
79,5/1/2010,Guadeloupe
79,6/1/2010,Guadeloupe
80,7/1/2010,Guadeloupe
80,8/1/2010,Guadeloupe
79,9/1/2010,Guadeloupe
78,10/1/2010,Guadeloupe
78,11/1/2010,Guadeloupe
76,12/1/2010,Guadeloupe
75,1/1/2011,Guadeloupe
75,2/1/2011,Guadeloupe
74,3/1/2011,Guadeloupe
75,4/1/2011,Guadeloupe
77,5/1/2011,Guadeloupe
80,6/1/2011,Guadeloupe
79,7/1/2011,Guadeloupe
79,8/1/2011,Guadeloupe
79,9/1/2011,Guadeloupe
78,10/1/2011,Guadeloupe
77,11/1/2011,Guadeloupe
76,12/1/2011,Guadeloupe
74,1/1/2012,Guadeloupe
74,2/1/2012,Guadeloupe
75,3/1/2012,Guadeloupe
76,4/1/2012,Guadeloupe
77,5/1/2012,Guadeloupe
80,6/1/2012,Guadeloupe
79,7/1/2012,Guadeloupe
79,8/1/2012,Guadeloupe
79,9/1/2012,Guadeloupe
78,10/1/2012,Guadeloupe
78,11/1/2012,Guadeloupe
76,12/1/2012,Guadeloupe
75,1/1/2013,Guadeloupe
75,2/1/2013,Guadeloupe
75,3/1/2013,Guadeloupe
76,4/1/2013,Guadeloupe
78,5/1/2013,Guadeloupe
78,6/1/2013,Guadeloupe
79,7/1/2013,Guadeloupe
79,8/1/2013,Guadeloupe
79,9/1/2013,Guadeloupe
79,10/1/2013,Guadeloupe
78,11/1/2013,Guadeloupe
76,12/1/2013,Guadeloupe
75,1/1/2014,Guadeloupe
75,2/1/2014,Guadeloupe
74,3/1/2014,Guadeloupe
76,4/1/2014,Guadeloupe
77,5/1/2014,Guadeloupe
79,6/1/2014,Guadeloupe
79,7/1/2014,Guadeloupe
79,8/1/2014,Guadeloupe
78,9/1/2014,Guadeloupe
79,10/1/2014,Guadeloupe
78,11/1/2014,Guadeloupe
75,12/1/2014,Guadeloupe
76,1/1/2015,Guadeloupe
76,2/1/2015,Guadeloupe
75,3/1/2015,Guadeloupe
76,4/1/2015,Guadeloupe
78,5/1/2015,Guadeloupe
79,6/1/2015,Guadeloupe
79,7/1/2015,Guadeloupe
80,8/1/2015,Guadeloupe
80,9/1/2015,Guadeloupe
80,10/1/2015,Guadeloupe
78,11/1/2015,Guadeloupe
77,12/1/2015,Guadeloupe
74,1/1/1991,Gambia
80,2/1/1991,Gambia
83,3/1/1991,Gambia
85,4/1/1991,Gambia
85,5/1/1991,Gambia
86,6/1/1991,Gambia
83,7/1/1991,Gambia
82,8/1/1991,Gambia
81,9/1/1991,Gambia
82,10/1/1991,Gambia
82,11/1/1991,Gambia
79,12/1/1991,Gambia
77,1/1/1992,Gambia
80,2/1/1992,Gambia
83,3/1/1992,Gambia
86,4/1/1992,Gambia
86,5/1/1992,Gambia
85,6/1/1992,Gambia
82,7/1/1992,Gambia
82,8/1/1992,Gambia
81,9/1/1992,Gambia
83,10/1/1992,Gambia
80,11/1/1992,Gambia
78,12/1/1992,Gambia
77,1/1/1993,Gambia
80,2/1/1993,Gambia
83,3/1/1993,Gambia
85,4/1/1993,Gambia
88,5/1/1993,Gambia
86,6/1/1993,Gambia
82,7/1/1993,Gambia
81,8/1/1993,Gambia
81,9/1/1993,Gambia
83,10/1/1993,Gambia
81,11/1/1993,Gambia
76,12/1/1993,Gambia
74,1/1/1994,Gambia
80,2/1/1994,Gambia
84,3/1/1994,Gambia
86,4/1/1994,Gambia
86,5/1/1994,Gambia
85,6/1/1994,Gambia
82,7/1/1994,Gambia
80,8/1/1994,Gambia
81,9/1/1994,Gambia
82,10/1/1994,Gambia
80,11/1/1994,Gambia
76,12/1/1994,Gambia
75,1/1/1995,Gambia
81,2/1/1995,Gambia
83,3/1/1995,Gambia
85,4/1/1995,Gambia
86,5/1/1995,Gambia
86,6/1/1995,Gambia
83,7/1/1995,Gambia
81,8/1/1995,Gambia
81,9/1/1995,Gambia
84,10/1/1995,Gambia
82,11/1/1995,Gambia
77,12/1/1995,Gambia
78,1/1/1996,Gambia
83,2/1/1996,Gambia
83,3/1/1996,Gambia
85,4/1/1996,Gambia
86,5/1/1996,Gambia
86,6/1/1996,Gambia
83,7/1/1996,Gambia
82,8/1/1996,Gambia
82,9/1/1996,Gambia
83,10/1/1996,Gambia
81,11/1/1996,Gambia
78,12/1/1996,Gambia
79,1/1/1997,Gambia
83,2/1/1997,Gambia
83,3/1/1997,Gambia
85,4/1/1997,Gambia
87,5/1/1997,Gambia
84,6/1/1997,Gambia
83,7/1/1997,Gambia
82,8/1/1997,Gambia
82,9/1/1997,Gambia
84,10/1/1997,Gambia
83,11/1/1997,Gambia
77,12/1/1997,Gambia
78,1/1/1998,Gambia
85,2/1/1998,Gambia
86,3/1/1998,Gambia
88,4/1/1998,Gambia
89,5/1/1998,Gambia
87,6/1/1998,Gambia
83,7/1/1998,Gambia
82,8/1/1998,Gambia
81,9/1/1998,Gambia
84,10/1/1998,Gambia
82,11/1/1998,Gambia
78,12/1/1998,Gambia
77,1/1/1999,Gambia
79,2/1/1999,Gambia
84,3/1/1999,Gambia
85,4/1/1999,Gambia
87,5/1/1999,Gambia
85,6/1/1999,Gambia
82,7/1/1999,Gambia
81,8/1/1999,Gambia
81,9/1/1999,Gambia
82,10/1/1999,Gambia
82,11/1/1999,Gambia
78,12/1/1999,Gambia
79,1/1/2000,Gambia
81,2/1/2000,Gambia
84,3/1/2000,Gambia
87,4/1/2000,Gambia
86,5/1/2000,Gambia
85,6/1/2000,Gambia
82,7/1/2000,Gambia
81,8/1/2000,Gambia
81,9/1/2000,Gambia
82,10/1/2000,Gambia
80,11/1/2000,Gambia
76,12/1/2000,Gambia
77,1/1/2001,Gambia
81,2/1/2001,Gambia
84,3/1/2001,Gambia
87,4/1/2001,Gambia
87,5/1/2001,Gambia
85,6/1/2001,Gambia
82,7/1/2001,Gambia
82,8/1/2001,Gambia
82,9/1/2001,Gambia
84,10/1/2001,Gambia
81,11/1/2001,Gambia
80,12/1/2001,Gambia
78,1/1/2002,Gambia
82,2/1/2002,Gambia
83,3/1/2002,Gambia
85,4/1/2002,Gambia
87,5/1/2002,Gambia
86,6/1/2002,Gambia
84,7/1/2002,Gambia
83,8/1/2002,Gambia
82,9/1/2002,Gambia
84,10/1/2002,Gambia
82,11/1/2002,Gambia
79,12/1/2002,Gambia
77,1/1/2003,Gambia
80,2/1/2003,Gambia
86,3/1/2003,Gambia
87,4/1/2003,Gambia
87,5/1/2003,Gambia
85,6/1/2003,Gambia
82,7/1/2003,Gambia
81,8/1/2003,Gambia
81,9/1/2003,Gambia
84,10/1/2003,Gambia
82,11/1/2003,Gambia
79,12/1/2003,Gambia
77,1/1/2004,Gambia
81,2/1/2004,Gambia
84,3/1/2004,Gambia
86,4/1/2004,Gambia
87,5/1/2004,Gambia
85,6/1/2004,Gambia
82,7/1/2004,Gambia
81,8/1/2004,Gambia
82,9/1/2004,Gambia
85,10/1/2004,Gambia
82,11/1/2004,Gambia
81,12/1/2004,Gambia
79,1/1/2005,Gambia
80,2/1/2005,Gambia
86,3/1/2005,Gambia
86,4/1/2005,Gambia
88,5/1/2005,Gambia
87,6/1/2005,Gambia
83,7/1/2005,Gambia
82,8/1/2005,Gambia
82,9/1/2005,Gambia
83,10/1/2005,Gambia
82,11/1/2005,Gambia
80,12/1/2005,Gambia
77,1/1/2006,Gambia
80,2/1/2006,Gambia
84,3/1/2006,Gambia
86,4/1/2006,Gambia
86,5/1/2006,Gambia
86,6/1/2006,Gambia
84,7/1/2006,Gambia
82,8/1/2006,Gambia
81,9/1/2006,Gambia
84,10/1/2006,Gambia
82,11/1/2006,Gambia
76,12/1/2006,Gambia
78,1/1/2007,Gambia
82,2/1/2007,Gambia
86,3/1/2007,Gambia
86,4/1/2007,Gambia
88,5/1/2007,Gambia
86,6/1/2007,Gambia
83,7/1/2007,Gambia
81,8/1/2007,Gambia
81,9/1/2007,Gambia
84,10/1/2007,Gambia
81,11/1/2007,Gambia
77,12/1/2007,Gambia
76,1/1/2008,Gambia
82,2/1/2008,Gambia
84,3/1/2008,Gambia
86,4/1/2008,Gambia
89,5/1/2008,Gambia
86,6/1/2008,Gambia
83,7/1/2008,Gambia
81,8/1/2008,Gambia
82,9/1/2008,Gambia
83,10/1/2008,Gambia
82,11/1/2008,Gambia
78,12/1/2008,Gambia
74,1/1/2009,Gambia
79,2/1/2009,Gambia
83,3/1/2009,Gambia
86,4/1/2009,Gambia
87,5/1/2009,Gambia
86,6/1/2009,Gambia
83,7/1/2009,Gambia
81,8/1/2009,Gambia
81,9/1/2009,Gambia
84,10/1/2009,Gambia
81,11/1/2009,Gambia
78,12/1/2009,Gambia
78,1/1/2010,Gambia
83,2/1/2010,Gambia
87,3/1/2010,Gambia
88,4/1/2010,Gambia
89,5/1/2010,Gambia
87,6/1/2010,Gambia
82,7/1/2010,Gambia
82,8/1/2010,Gambia
81,9/1/2010,Gambia
83,10/1/2010,Gambia
82,11/1/2010,Gambia
79,12/1/2010,Gambia
78,1/1/2011,Gambia
80,2/1/2011,Gambia
84,3/1/2011,Gambia
87,4/1/2011,Gambia
87,5/1/2011,Gambia
86,6/1/2011,Gambia
83,7/1/2011,Gambia
82,8/1/2011,Gambia
82,9/1/2011,Gambia
84,10/1/2011,Gambia
82,11/1/2011,Gambia
76,12/1/2011,Gambia
77,1/1/2012,Gambia
80,2/1/2012,Gambia
85,3/1/2012,Gambia
87,4/1/2012,Gambia
87,5/1/2012,Gambia
86,6/1/2012,Gambia
82,7/1/2012,Gambia
81,8/1/2012,Gambia
81,9/1/2012,Gambia
84,10/1/2012,Gambia
84,11/1/2012,Gambia
76,12/1/2012,Gambia
76,1/1/2013,Gambia
82,2/1/2013,Gambia
86,3/1/2013,Gambia
85,4/1/2013,Gambia
88,5/1/2013,Gambia
86,6/1/2013,Gambia
83,7/1/2013,Gambia
80,8/1/2013,Gambia
82,9/1/2013,Gambia
84,10/1/2013,Gambia
82,11/1/2013,Gambia
78,12/1/2013,Gambia
78,1/1/2014,Gambia
79,2/1/2014,Gambia
83,3/1/2014,Gambia
86,4/1/2014,Gambia
86,5/1/2014,Gambia
87,6/1/2014,Gambia
85,7/1/2014,Gambia
81,8/1/2014,Gambia
82,9/1/2014,Gambia
85,10/1/2014,Gambia
82,11/1/2014,Gambia
78,12/1/2014,Gambia
77,1/1/2015,Gambia
80,2/1/2015,Gambia
83,3/1/2015,Gambia
86,4/1/2015,Gambia
88,5/1/2015,Gambia
87,6/1/2015,Gambia
84,7/1/2015,Gambia
82,8/1/2015,Gambia
83,9/1/2015,Gambia
84,10/1/2015,Gambia
82,11/1/2015,Gambia
76,12/1/2015,Gambia
72,1/1/1991,Guatemala
71,2/1/1991,Guatemala
75,3/1/1991,Guatemala
78,4/1/1991,Guatemala
80,5/1/1991,Guatemala
78,6/1/1991,Guatemala
78,7/1/1991,Guatemala
76,8/1/1991,Guatemala
75,9/1/1991,Guatemala
75,10/1/1991,Guatemala
71,11/1/1991,Guatemala
71,12/1/1991,Guatemala
71,1/1/1992,Guatemala
71,2/1/1992,Guatemala
75,3/1/1992,Guatemala
77,4/1/1992,Guatemala
76,5/1/1992,Guatemala
79,6/1/1992,Guatemala
77,7/1/1992,Guatemala
76,8/1/1992,Guatemala
75,9/1/1992,Guatemala
74,10/1/1992,Guatemala
73,11/1/1992,Guatemala
73,12/1/1992,Guatemala
71,1/1/1993,Guatemala
74,2/1/1993,Guatemala
75,3/1/1993,Guatemala
77,4/1/1993,Guatemala
76,5/1/1993,Guatemala
79,6/1/1993,Guatemala
77,7/1/1993,Guatemala
76,8/1/1993,Guatemala
75,9/1/1993,Guatemala
75,10/1/1993,Guatemala
72,11/1/1993,Guatemala
70,12/1/1993,Guatemala
71,1/1/1994,Guatemala
73,2/1/1994,Guatemala
74,3/1/1994,Guatemala
79,4/1/1994,Guatemala
78,5/1/1994,Guatemala
77,6/1/1994,Guatemala
77,7/1/1994,Guatemala
76,8/1/1994,Guatemala
76,9/1/1994,Guatemala
75,10/1/1994,Guatemala
74,11/1/1994,Guatemala
71,12/1/1994,Guatemala
71,1/1/1995,Guatemala
71,2/1/1995,Guatemala
74,3/1/1995,Guatemala
77,4/1/1995,Guatemala
78,5/1/1995,Guatemala
78,6/1/1995,Guatemala
76,7/1/1995,Guatemala
76,8/1/1995,Guatemala
75,9/1/1995,Guatemala
75,10/1/1995,Guatemala
73,11/1/1995,Guatemala
72,12/1/1995,Guatemala
69,1/1/1996,Guatemala
71,2/1/1996,Guatemala
73,3/1/1996,Guatemala
76,4/1/1996,Guatemala
77,5/1/1996,Guatemala
77,6/1/1996,Guatemala
76,7/1/1996,Guatemala
75,8/1/1996,Guatemala
77,9/1/1996,Guatemala
75,10/1/1996,Guatemala
71,11/1/1996,Guatemala
71,12/1/1996,Guatemala
71,1/1/1997,Guatemala
72,2/1/1997,Guatemala
76,3/1/1997,Guatemala
77,4/1/1997,Guatemala
79,5/1/1997,Guatemala
79,6/1/1997,Guatemala
76,7/1/1997,Guatemala
78,8/1/1997,Guatemala
76,9/1/1997,Guatemala
75,10/1/1997,Guatemala
73,11/1/1997,Guatemala
73,12/1/1997,Guatemala
70,1/1/1998,Guatemala
73,2/1/1998,Guatemala
76,3/1/1998,Guatemala
78,4/1/1998,Guatemala
80,5/1/1998,Guatemala
79,6/1/1998,Guatemala
76,7/1/1998,Guatemala
78,8/1/1998,Guatemala
77,9/1/1998,Guatemala
76,10/1/1998,Guatemala
73,11/1/1998,Guatemala
72,12/1/1998,Guatemala
71,1/1/1999,Guatemala
71,2/1/1999,Guatemala
74,3/1/1999,Guatemala
77,4/1/1999,Guatemala
78,5/1/1999,Guatemala
76,6/1/1999,Guatemala
